year,selling_price,km_driven,car_age,owner_encoded,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,brand_encoded
-0.22641758268964077,160000,-0.18690154822261176,0.22641758268964243,2,False,False,False,True,True,False,True,18
-3.9900920214040223,250000,-0.8052221539463095,3.990092021404024,2,True,False,False,False,True,False,True,17
0.24404172214965691,675000,0.5550831786458255,-0.24404172214965525,1,True,False,False,False,False,False,True,9
0.008812069730008075,300000,0.3077549363563464,-0.008812069730006403,1,False,False,False,True,False,False,True,18
-1.8730251496271828,70000,0.3077549363563464,1.8730251496271844,1,True,False,False,False,True,False,True,25
0.24404172214965691,240000,0.1420450140223954,-0.24404172214965525,2,False,False,False,True,False,False,True,10
0.24404172214965691,525000,0.6045488271037213,-0.24404172214965525,1,True,False,False,False,False,False,True,26
-0.9321065399485873,151000,-0.019608725138008133,0.9321065399485889,2,False,False,False,True,False,False,True,18
-0.9321065399485873,140000,0.8024114209353045,0.9321065399485889,1,False,False,False,True,True,False,True,18
-0.6968768875289385,280000,2.5584419411906056,0.6968768875289402,2,True,False,False,False,True,False,True,3
-0.4616472351092896,350000,2.5584419411906056,0.4616472351092913,1,True,False,False,False,True,False,True,26
0.9497306794086035,570000,-0.18690154822261176,-0.9497306794086018,1,True,False,False,False,True,False,True,17
1.1849603318282522,300000,-0.9041534508621011,-1.1849603318282507,1,False,False,False,True,True,False,True,10
-1.402565844787885,100000,-0.7062908570305177,1.4025658447878866,1,True,False,False,False,True,False,True,25
-0.9321065399485873,500000,1.2970679055142627,0.9321065399485889,3,True,False,False,False,True,False,True,26
0.24404172214965691,125000,2.4347778200458663,-0.24404172214965525,4,True,False,False,False,True,False,True,25
-1.637795497207534,130000,1.0497396632247835,1.6377954972075355,3,False,False,False,True,True,False,True,18
0.9497306794086035,925000,-0.8052221539463095,-0.9497306794086018,1,True,False,False,False,True,False,True,8
1.1849603318282522,750000,-0.18690154822261176,-1.1849603318282507,1,True,False,False,False,True,False,True,18
-1.402565844787885,200000,-0.3352984935962992,1.4025658447878866,2,False,False,False,True,True,False,False,9
-0.6968768875289385,248000,-0.11270307553576805,0.6968768875289402,2,False,False,False,True,True,False,True,10
0.24404172214965691,450000,1.2970679055142627,-0.24404172214965525,2,True,False,False,False,True,False,True,24
-1.8730251496271828,80000,1.2970679055142627,1.8730251496271844,3,False,False,False,True,True,False,True,10
0.24404172214965691,650000,0.20882363944055474,-0.24404172214965525,2,False,False,False,True,True,False,True,21
0.4792713745693058,450000,0.3077549363563464,-0.4792713745693041,1,True,False,False,False,True,False,True,10
1.420189984247901,650000,-1.0525503962357885,-1.4201899842478996,1,True,False,False,False,True,False,True,10
0.7145010269889546,495000,-1.375115889829727,-0.7145010269889529,1,False,False,False,True,False,False,True,9
0.4792713745693058,371000,-1.176214517380528,-0.4792713745693041,1,False,False,False,True,False,False,True,9
0.9497306794086035,1025000,-1.448275583898955,-0.9497306794086018,1,False,False,False,True,False,False,True,10
0.9497306794086035,1200000,-1.5101076444713248,-0.9497306794086018,1,True,False,False,False,False,False,False,19
0.4792713745693058,750000,0.06042669406686729,-0.4792713745693041,1,True,False,False,False,True,False,True,17
0.008812069730008075,600000,1.2970679055142627,-0.008812069730006403,1,True,False,False,False,True,False,True,23
-1.402565844787885,80000,-0.23636719668050757,1.4025658447878866,2,False,False,False,True,False,False,True,10
0.008812069730008075,325000,-0.13248933491892637,-0.008812069730006403,1,True,False,False,False,False,False,True,17
0.24404172214965691,1200000,-0.8299549781752573,-0.24404172214965525,2,True,False,False,False,False,False,False,1
0.4792713745693058,350000,-0.3600313178252471,-0.4792713745693041,2,True,False,False,False,True,False,True,6
0.008812069730008075,1200000,-0.4589626147410387,-0.008812069730006403,1,True,False,False,False,False,False,False,1
0.9497306794086035,210000,-1.2998786385252676,-0.9497306794086018,2,False,False,False,True,False,False,True,5
0.008812069730008075,450000,-0.4342297905120908,-0.008812069730006403,1,False,False,False,True,True,False,True,27
0.008812069730008075,1150000,-0.3600313178252471,-0.008812069730006403,1,True,False,False,False,False,False,False,1
-0.9321065399485873,210000,-0.1003366634212941,0.9321065399485889,1,False,False,False,True,False,False,False,9
1.1849603318282522,1200000,-1.4284893245157966,-1.1849603318282507,1,False,False,False,True,False,False,False,19
0.9497306794086035,1200000,-1.3493442869831633,-0.9497306794086018,1,True,False,False,False,True,False,False,2
1.1849603318282522,1200000,-1.15148169315158,-1.1849603318282507,1,True,False,False,False,False,False,False,28
-1.1673361923682362,175000,-0.9493403207283889,1.167336192368238,1,False,False,False,True,False,False,True,18
-0.22641758268964077,1200000,-0.4836954389699866,0.22641758268964243,1,True,False,False,False,False,False,False,2
0.9497306794086035,628000,1.2970679055142627,-0.9497306794086018,1,True,False,False,False,True,False,True,17
-0.6968768875289385,600000,0.8024114209353045,0.6968768875289402,1,True,False,False,False,True,False,True,10
0.9497306794086035,399000,-0.9288862750910489,-0.9497306794086018,1,False,False,False,True,True,False,True,21
1.1849603318282522,750000,0.4808847059589817,-1.1849603318282507,1,True,False,False,False,True,False,True,17
1.420189984247901,750000,-1.2998786385252676,-1.4201899842478996,1,False,False,False,True,True,False,True,10
0.9497306794086035,315000,-1.2751458142963197,-0.9497306794086018,1,False,False,False,True,True,False,True,23
-0.22641758268964077,600000,-0.18690154822261176,0.22641758268964243,1,True,False,False,False,True,False,True,17
-0.6968768875289385,100000,-0.18690154822261176,0.6968768875289402,4,False,False,False,True,True,False,True,18
-0.4616472351092896,250000,1.0497396632247835,0.4616472351092913,3,False,False,False,True,True,False,True,18
0.9497306794086035,350000,-1.0525503962357885,-0.9497306794086018,1,False,False,False,True,True,False,True,23
0.7145010269889546,780000,-0.18690154822261176,-0.7145010269889529,1,True,False,False,False,True,False,True,10
0.24404172214965691,434000,0.2916786006075302,-0.24404172214965525,2,True,False,False,False,True,False,True,18
0.7145010269889546,690000,0.3077549363563464,-0.7145010269889529,1,False,False,False,True,True,False,False,10
0.24404172214965691,555000,0.5550831786458255,-0.24404172214965525,2,True,False,False,False,True,False,True,17
-1.402565844787885,120000,0.5550831786458255,1.4025658447878866,2,False,False,False,True,True,False,True,18
0.24404172214965691,500000,1.2970679055142627,-0.24404172214965525,2,True,False,False,False,True,False,True,18
0.008812069730008075,165000,-0.18690154822261176,-0.008812069730006403,2,True,False,False,False,True,False,True,3
-2.1082548020468317,95000,-0.4342297905120908,2.108254802046833,1,False,False,False,True,True,False,True,18
1.1849603318282522,550000,-1.176214517380528,-1.1849603318282507,1,False,False,False,True,True,False,True,18
-1.402565844787885,100000,1.0497396632247835,1.4025658447878866,4,True,False,False,False,True,False,True,18
-0.22641758268964077,100000,-0.4342297905120908,0.22641758268964243,2,False,False,False,True,True,False,True,25
-0.22641758268964077,500000,0.8024114209353045,0.22641758268964243,1,True,False,False,False,True,False,True,26
0.7145010269889546,800000,0.06042669406686729,-0.7145010269889529,2,True,False,False,False,True,False,True,18
0.7145010269889546,840000,0.06042669406686729,-0.7145010269889529,2,True,False,False,False,True,False,True,10
0.7145010269889546,490000,-0.4342297905120908,-0.7145010269889529,1,False,False,False,True,True,False,True,9
-0.6968768875289385,125000,0.3324877605852943,0.6968768875289402,2,True,False,False,False,True,False,True,25
-0.22641758268964077,400000,1.2970679055142627,0.22641758268964243,3,True,False,False,False,True,False,True,3
0.4792713745693058,1000000,-1.5818328347352737,-0.4792713745693041,1,True,False,False,False,False,False,True,3
0.4792713745693058,530000,-1.3178841345639416,-0.4792713745693041,1,False,False,False,True,False,False,True,8
0.9497306794086035,840000,-0.4536945231802728,-0.9497306794086018,1,True,False,False,False,False,False,True,8
0.4792713745693058,229999,-0.6815580328015699,-0.4792713745693041,1,False,False,False,True,True,False,True,10
-3.5196327165647245,40000,-0.6815580328015699,3.5196327165647263,4,False,False,False,True,True,False,True,18
-0.22641758268964077,130000,0.3077549363563464,0.22641758268964243,1,False,False,False,True,True,False,True,3
0.4792713745693058,200000,0.06042669406686729,-0.4792713745693041,1,False,False,False,True,True,False,True,10
-0.4616472351092896,120000,0.06042669406686729,0.4616472351092913,1,True,False,False,False,True,False,True,25
-2.3434844544664806,75000,-0.2611000209094555,2.343484454466482,1,False,False,False,True,True,False,True,10
0.7145010269889546,250000,1.2970679055142627,-0.7145010269889529,1,True,False,False,False,True,False,True,25
-1.8730251496271828,100000,-0.9288862750910489,1.8730251496271844,1,False,False,False,True,True,False,True,18
0.008812069730008075,280000,-1.5907366514576948,-0.008812069730006403,2,False,False,False,True,True,False,True,10
0.4792713745693058,540000,-1.5472068808147466,-0.4792713745693041,1,False,False,False,True,True,False,True,10
1.1849603318282522,700000,-1.423542759670007,-1.1849603318282507,1,False,False,False,True,True,False,True,10
0.4792713745693058,525000,0.8024114209353045,-0.4792713745693041,1,True,False,False,False,True,False,True,18
0.7145010269889546,430000,0.3077549363563464,-0.7145010269889529,1,True,False,False,False,True,False,True,10
-2.5787141068861295,65000,0.06042669406686729,2.578714106886131,1,False,False,False,True,True,False,True,10
1.1849603318282522,800000,-0.8052221539463095,-1.1849603318282507,1,True,False,False,False,True,False,True,18
-1.402565844787885,75000,1.1486709601405751,1.4025658447878866,2,False,False,False,True,True,False,True,10
-1.1673361923682362,210000,-0.3409375775204993,1.167336192368238,1,False,False,False,True,True,False,True,10
-0.22641758268964077,195000,1.7917243900932207,0.22641758268964243,2,True,False,False,False,True,False,True,17
0.4792713745693058,400000,1.2970679055142627,-0.4792713745693041,1,True,False,False,False,True,False,True,3
-0.22641758268964077,170000,-0.18690154822261176,0.22641758268964243,1,False,False,False,True,True,False,True,10
0.7145010269889546,225000,-1.0525503962357885,-0.7145010269889529,1,False,False,False,True,True,False,True,23
0.24404172214965691,210000,0.5550831786458255,-0.24404172214965525,1,False,False,True,False,True,False,True,18
1.65541963666755,240000,1.2970679055142627,-1.6554196366675484,1,False,False,False,True,True,False,True,18
0.4792713745693058,300000,2.5584419411906056,-0.4792713745693041,1,True,False,False,False,True,False,True,3
-0.4616472351092896,99000,0.8024114209353045,0.4616472351092913,3,False,False,False,True,True,False,True,3
0.24404172214965691,620000,-0.7804893297173615,-0.24404172214965525,1,False,False,False,True,True,False,True,9
0.008812069730008075,500000,-0.9288862750910489,-0.008812069730006403,1,True,False,False,False,True,False,True,9
-0.6968768875289385,1200000,-0.6815580328015699,0.6968768875289402,2,False,False,False,True,True,False,False,12
0.008812069730008075,260000,0.06042669406686729,-0.008812069730006403,2,False,False,False,True,True,False,True,9
0.9497306794086035,550000,-0.18690154822261176,-0.9497306794086018,1,False,False,False,True,True,False,True,18
-0.4616472351092896,150000,2.1750831656419134,0.4616472351092913,1,True,False,False,False,True,False,True,25
-0.4616472351092896,350000,-0.4342297905120908,0.4616472351092913,2,False,False,False,True,True,False,False,10
0.7145010269889546,320000,-0.6815580328015699,-0.7145010269889529,1,False,False,False,True,True,False,True,3
0.4792713745693058,400000,0.8024114209353045,-0.4792713745693041,3,True,False,False,False,True,False,True,18
-0.22641758268964077,175000,0.3077549363563464,0.22641758268964243,3,False,False,False,True,True,False,True,18
-0.4616472351092896,120000,0.5550831786458255,0.4616472351092913,2,False,False,False,True,True,False,True,3
0.008812069730008075,320000,0.5550831786458255,-0.008812069730006403,2,True,False,False,False,True,False,True,23
-1.637795497207534,70000,1.0497396632247835,1.6377954972075355,3,False,False,False,True,True,False,True,10
1.420189984247901,810000,-1.2998786385252676,-1.4201899842478996,1,False,False,False,True,True,False,True,18
-1.402565844787885,95000,0.8024114209353045,1.4025658447878866,2,False,False,False,True,True,False,True,18
1.65541963666755,282000,-0.6815580328015699,-1.6554196366675484,1,False,False,False,False,True,False,True,18
-2.1082548020468317,80000,-0.18690154822261176,2.108254802046833,2,False,False,False,True,True,False,True,18
0.008812069730008075,72000,-1.0525503962357885,-0.008812069730006403,1,False,False,False,True,True,False,True,25
0.7145010269889546,600000,-1.0525503962357885,-0.7145010269889529,1,False,False,False,True,True,False,True,10
0.4792713745693058,640000,-1.1020160446936842,-0.4792713745693041,1,False,False,False,True,True,False,True,24
1.1849603318282522,380000,-1.1229152811671452,-1.1849603318282507,1,False,False,False,True,True,False,True,18
1.1849603318282522,650000,0.06042669406686729,-1.1849603318282507,1,False,False,False,True,True,False,True,18
-0.9321065399485873,150000,-0.18690154822261176,0.9321065399485889,2,False,False,False,True,True,False,True,18
-0.9321065399485873,280000,1.0497396632247835,0.9321065399485889,2,False,False,False,True,True,False,True,10
1.1849603318282522,430000,-0.9288862750910489,-1.1849603318282507,1,False,False,False,True,True,False,True,25
1.420189984247901,800000,-1.2998786385252676,-1.4201899842478996,1,True,False,False,False,True,False,True,17
-2.3434844544664806,75000,0.8024114209353045,2.343484454466482,2,True,False,False,False,True,False,True,18
0.7145010269889546,650000,0.06042669406686729,-0.7145010269889529,1,True,False,False,False,True,False,False,27
0.9497306794086035,390000,-1.0772832204647365,-0.9497306794086018,1,False,False,False,True,True,False,True,18
-1.8730251496271828,100000,1.2970679055142627,1.8730251496271844,2,False,False,False,True,True,False,True,9
0.008812069730008075,1200000,-0.8052221539463095,-0.008812069730006403,1,True,False,False,False,True,False,False,19
-1.402565844787885,175000,0.26768776110545073,1.4025658447878866,1,False,False,False,True,True,False,True,18
-0.22641758268964077,434999,1.0497396632247835,0.22641758268964243,2,True,False,False,False,True,False,True,23
-0.6968768875289385,170000,0.5550831786458255,0.6968768875289402,3,True,False,False,False,True,False,True,8
-0.4616472351092896,190000,0.5550831786458255,0.4616472351092913,3,True,False,False,False,True,False,True,8
-0.9321065399485873,250000,2.0390526323827,0.9321065399485889,3,True,False,False,False,True,False,True,18
-0.9321065399485873,229999,2.5584419411906056,0.9321065399485889,3,True,False,False,False,True,False,True,17
-1.637795497207534,140000,0.06042669406686729,1.6377954972075355,3,False,False,False,True,True,False,True,18
0.9497306794086035,600000,0.3167082187272255,-0.9497306794086018,1,True,False,False,False,True,False,True,18
-0.22641758268964077,280000,1.0497396632247835,0.22641758268964243,3,False,False,False,True,True,False,True,10
-0.22641758268964077,150000,-0.18690154822261176,0.22641758268964243,1,True,False,False,False,True,False,True,3
0.4792713745693058,650000,-0.4342297905120908,-0.4792713745693041,1,True,False,False,False,True,False,False,3
0.24404172214965691,210000,-0.6815580328015699,-0.24404172214965525,2,False,False,False,True,True,False,True,21
0.9497306794086035,1200000,-0.6815580328015699,-0.9497306794086018,1,True,False,False,False,True,False,False,2
0.008812069730008075,425000,-1.176214517380528,-0.008812069730006403,1,True,False,False,False,False,False,True,3
0.24404172214965691,265000,-0.3105656693673513,-0.24404172214965525,1,False,False,False,True,False,False,True,10
1.1849603318282522,890000,-1.6427745136354013,-1.1849603318282507,1,False,False,False,True,False,False,True,6
0.008812069730008075,365000,-0.3105656693673513,-0.008812069730006403,1,False,False,False,True,False,False,True,23
0.24404172214965691,350000,-0.6073595601147261,-0.24404172214965525,1,False,False,False,True,False,False,True,8
0.7145010269889546,685000,-0.18690154822261176,-0.7145010269889529,1,True,False,False,False,True,False,True,18
1.1849603318282522,940000,-1.6053290177527741,-1.1849603318282507,1,True,False,False,False,False,False,True,24
0.9497306794086035,1000000,-0.6815580328015699,-0.9497306794086018,1,True,False,False,False,True,False,True,17
1.420189984247901,1150000,-1.2998786385252676,-1.4201899842478996,1,False,False,False,True,False,False,True,17
0.7145010269889546,450000,1.197196761277771,-0.7145010269889529,2,True,False,False,False,True,False,True,18
0.4792713745693058,590000,-0.06323742707787224,-0.4792713745693041,1,True,False,False,False,False,False,True,21
0.9497306794086035,800000,-0.6815580328015699,-0.9497306794086018,1,True,False,False,False,True,False,True,18
-0.22641758268964077,385000,-0.23636719668050757,0.22641758268964243,1,True,False,False,False,False,False,True,10
0.008812069730008075,1200000,-1.2998786385252676,-0.008812069730006403,1,True,False,False,False,True,False,False,19
-0.22641758268964077,235000,-0.3352984935962992,0.22641758268964243,1,False,False,False,True,False,False,True,10
0.9497306794086035,640000,-0.2858328451384034,-0.9497306794086018,1,True,False,False,False,False,False,True,27
-1.637795497207534,52000,1.2970679055142627,1.6377954972075355,3,False,False,False,True,True,False,True,18
-0.9321065399485873,80000,0.5550831786458255,0.9321065399485889,2,False,False,True,False,True,False,True,18
-0.22641758268964077,140000,0.06042669406686729,0.22641758268964243,2,False,False,False,True,True,False,True,18
-1.1673361923682362,120000,0.5550831786458255,1.167336192368238,2,False,False,False,True,True,False,True,10
-1.1673361923682362,89999,2.5584419411906056,1.167336192368238,1,True,False,False,False,True,False,True,17
-0.22641758268964077,180000,1.2970679055142627,0.22641758268964243,1,True,False,False,False,True,False,True,3
0.9497306794086035,1200000,-1.176214517380528,-0.9497306794086018,1,True,False,False,False,True,False,True,17
0.9497306794086035,700000,-1.423542759670007,-0.9497306794086018,1,False,False,False,True,True,False,True,10
-0.22641758268964077,285000,0.3077549363563464,0.22641758268964243,2,True,False,False,False,True,False,True,18
0.4792713745693058,390000,0.5550831786458255,-0.4792713745693041,1,False,False,False,True,True,False,True,10
-1.1673361923682362,125000,0.3077549363563464,1.167336192368238,1,False,False,False,True,True,False,True,18
-1.1673361923682362,225000,-0.18690154822261176,1.167336192368238,2,False,False,False,True,True,False,True,18
-0.4616472351092896,175000,1.7669915658642728,0.4616472351092913,2,False,False,False,True,True,False,True,10
-0.4616472351092896,1075000,2.286380874672179,0.4616472351092913,2,True,False,False,False,True,False,True,26
0.24404172214965691,300000,2.0390526323827,-0.24404172214965525,1,True,False,False,False,True,False,True,9
-0.6968768875289385,700000,2.3605793473590224,0.6968768875289402,4,True,False,False,False,True,False,True,26
-0.9321065399485873,90000,1.2970679055142627,0.9321065399485889,1,True,False,False,False,False,False,True,25
-0.4616472351092896,120000,1.2970679055142627,0.4616472351092913,2,True,False,False,False,True,False,True,25
-0.22641758268964077,220000,0.8024114209353045,0.22641758268964243,2,True,False,False,False,True,False,True,3
0.4792713745693058,300000,1.7917243900932207,-0.4792713745693041,1,True,False,False,False,False,False,True,25
-0.6968768875289385,180000,0.4808847059589817,0.6968768875289402,2,True,False,False,False,False,False,True,24
0.008812069730008075,170000,0.06042669406686729,-0.008812069730006403,1,False,False,False,True,True,False,True,18
0.4792713745693058,300000,-0.4342297905120908,-0.4792713745693041,2,False,False,False,True,True,False,True,8
0.24404172214965691,1050000,0.06042669406686729,-0.24404172214965525,1,True,False,False,False,True,False,True,26
1.1849603318282522,465000,-1.0525503962357885,-1.1849603318282507,1,True,False,False,False,True,False,True,10
-0.4616472351092896,130000,0.3077549363563464,0.4616472351092913,2,True,False,False,False,True,False,True,3
1.1849603318282522,434999,-1.423542759670007,-1.1849603318282507,1,False,False,False,True,True,False,True,5
1.1849603318282522,500000,-0.8794206266331531,-1.1849603318282507,1,False,False,False,True,True,False,True,10
1.1849603318282522,200000,-1.423542759670007,-1.1849603318282507,1,False,False,False,True,True,False,True,18
0.9497306794086035,625000,-0.384764142054195,-0.9497306794086018,1,False,False,False,True,False,False,True,18
-1.637795497207534,110000,1.2970679055142627,1.6377954972075355,3,True,False,False,False,True,False,True,8
1.420189984247901,800000,-1.3928740576261116,-1.4201899842478996,1,False,False,False,True,True,False,True,10
0.9497306794086035,490000,-0.03850460284892433,-0.9497306794086018,1,True,False,False,False,False,False,True,10
0.9497306794086035,880000,-0.08797025130682015,-0.9497306794086018,1,True,False,False,False,False,False,True,18
0.008812069730008075,290000,-0.4589626147410387,-0.008812069730006403,1,False,False,False,True,True,False,True,10
-1.637795497207534,115999,0.8024114209353045,1.6377954972075355,2,True,False,False,False,True,False,True,25
1.1849603318282522,360000,-1.0154511598923666,-1.1849603318282507,1,False,False,False,True,True,False,True,23
-2.5787141068861295,65000,0.8024114209353045,2.578714106886131,2,False,False,False,True,True,False,True,18
0.9497306794086035,685000,0.1098923425247631,-0.9497306794086018,1,True,False,False,False,False,False,True,18
-0.9321065399485873,300000,-0.4342297905120908,0.9321065399485889,1,False,False,False,True,True,False,True,9
0.9497306794086035,680000,-0.5826267358857783,-0.9497306794086018,1,True,False,False,False,False,False,True,10
0.9497306794086035,1000000,-0.18690154822261176,-0.9497306794086018,2,True,False,False,False,True,False,True,18
-2.5787141068861295,100000,1.2970679055142627,2.578714106886131,1,True,False,False,False,True,False,True,25
-0.6968768875289385,160000,1.5443961478037416,0.6968768875289402,1,True,False,False,False,True,False,True,17
0.9497306794086035,450000,0.06042669406686729,-0.9497306794086018,1,True,False,False,False,True,False,True,18
0.24404172214965691,600000,-1.176214517380528,-0.24404172214965525,1,False,False,False,True,True,False,True,18
-0.9321065399485873,180000,-0.18690154822261176,0.9321065399485889,2,True,False,False,False,True,False,True,10
-1.402565844787885,100000,2.5584419411906056,1.4025658447878866,1,False,False,False,True,True,False,True,18
-0.6968768875289385,120000,0.5550831786458255,0.6968768875289402,2,False,False,False,True,True,False,True,18
-1.637795497207534,130000,0.3077549363563464,1.6377954972075355,3,False,False,False,True,True,False,True,10
-0.4616472351092896,160000,2.162716753527439,0.4616472351092913,1,False,False,False,True,True,False,True,18
1.420189984247901,860000,-0.8052221539463095,-1.4201899842478996,1,True,False,False,False,True,False,True,17
1.1849603318282522,650000,-1.176214517380528,-1.1849603318282507,2,False,False,False,True,True,False,True,10
-0.6968768875289385,100000,0.3077549363563464,0.6968768875289402,2,False,False,False,True,True,False,True,18
0.9497306794086035,282000,-1.176214517380528,-0.9497306794086018,1,False,False,False,True,True,False,True,18
-0.9321065399485873,300000,-0.4342297905120908,0.9321065399485889,1,False,False,False,True,True,False,True,10
-0.6968768875289385,270000,1.0497396632247835,0.6968768875289402,2,False,False,False,True,True,False,True,10
0.008812069730008075,550000,-0.9536190993199969,-0.008812069730006403,1,True,False,False,False,True,False,True,10
0.008812069730008075,450000,1.2970679055142627,-0.008812069730006403,1,True,False,False,False,True,False,True,17
-0.4616472351092896,430000,0.06042669406686729,0.4616472351092913,2,True,False,False,False,True,False,True,17
0.008812069730008075,350000,-0.6815580328015699,-0.008812069730006403,1,False,False,False,True,True,False,True,18
0.9497306794086035,350000,-1.176214517380528,-0.9497306794086018,1,False,False,False,True,True,False,True,9
0.008812069730008075,229999,-0.4342297905120908,-0.008812069730006403,2,False,False,False,True,True,False,True,26
0.008812069730008075,110000,-0.4342297905120908,-0.008812069730006403,1,False,False,False,True,True,False,True,18
-0.22641758268964077,395000,-0.4589626147410387,0.22641758268964243,2,False,False,False,True,True,False,True,18
-0.4616472351092896,650000,0.06042669406686729,0.4616472351092913,2,True,False,False,False,True,False,False,17
-0.4616472351092896,350000,0.5550831786458255,0.4616472351092913,2,True,False,False,False,True,False,True,17
1.65541963666755,1200000,-1.0525503962357885,-1.6554196366675484,1,True,False,False,False,False,False,True,17
1.1849603318282522,360000,-1.5719397050436945,-1.1849603318282507,1,False,False,False,True,True,False,True,25
1.1849603318282522,1200000,-1.423542759670007,-1.1849603318282507,1,True,False,False,False,True,False,True,17
0.4792713745693058,800000,-1.2998786385252676,-0.4792713745693041,1,True,False,False,False,True,False,True,23
